scenario_id,family,runs,pass,fail,collision,brake,mixed_outcome,first_brake_s_mean,first_brake_s_std,first_brake_s_min,first_brake_s_max,first_brake_s_range,brake_gap_m_mean,brake_gap_m_std,brake_gap_m_min,brake_gap_m_max,brake_gap_m_range,minimum_bumper_gap_m_mean,minimum_bumper_gap_m_std,minimum_bumper_gap_m_min,minimum_bumper_gap_m_max,minimum_bumper_gap_m_range,maximum_deceleration_mps2_mean,maximum_deceleration_mps2_std,maximum_deceleration_mps2_min,maximum_deceleration_mps2_max,maximum_deceleration_mps2_range,maximum_abs_jerk_mps3_mean,maximum_abs_jerk_mps3_std,maximum_abs_jerk_mps3_min,maximum_abs_jerk_mps3_max,maximum_abs_jerk_mps3_range,target_confirmed_rate_pct_mean,target_confirmed_rate_pct_std,target_confirmed_rate_pct_min,target_confirmed_rate_pct_max,target_confirmed_rate_pct_range,radar_target_hazard_match_rate_pct_mean,radar_target_hazard_match_rate_pct_std,radar_target_hazard_match_rate_pct_min,radar_target_hazard_match_rate_pct_max,radar_target_hazard_match_rate_pct_range
ccrm_80_50_gap_30,CCRm,5,5,0,0,5,False,0.75,0.0,0.75,0.75,0.0,23.970399999999998,0.0004898979485572343,23.97,23.971,0.0010000000000012221,15.511,0.0,15.511,15.511,0.0,10.7528,0.06624318832906477,10.643,10.825,0.1819999999999986,214.8876,1.3600708216854045,212.606,216.364,3.7580000000000098,69.14,0.0,69.14,69.14,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_40,CCRm,5,5,0,0,5,False,1.95,0.0,1.95,1.95,0.0,23.9846,0.019220822042774335,23.974,24.023,0.04899999999999949,17.561,0.01360882066896302,17.547,17.587,0.03999999999999915,11.8836,0.20911776586411804,11.564,12.143,0.5790000000000006,286.8048,102.90994571643694,231.134,492.542,261.408,72.92,0.0,72.92,72.92,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_50,CCRm,5,5,0,0,5,False,3.1,0.0,3.1,3.1,0.0,24.342,0.0014142135623733162,24.34,24.344,0.004000000000001336,18.3012,0.004214261501141458,18.293,18.305,0.012000000000000455,11.2378,0.18875529131656185,10.994,11.553,0.559000000000001,154.48239999999998,9.536792450294808,141.414,166.142,24.72800000000001,75.4,0.0,75.4,75.4,0.0,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_60,CCRm,5,5,0,0,5,False,4.3,0.0,4.3,4.3,0.0,24.3068,0.019823218709381554,24.292,24.345,0.05299999999999727,18.209600000000002,0.01567928569801466,18.198,18.24,0.04199999999999804,10.732,0.6155391132982534,9.879,11.405,1.5259999999999998,205.7912,128.7544,141.414,463.3,321.886,73.804,0.24004999479274897,73.51,74.0,0.4899999999999949,100.0,0.0,100.0,100.0,0.0
ccrm_80_50_gap_80,CCRm,5,5,0,0,5,False,6.75,0.0,6.75,6.75,0.0,23.95,0.015504837954651834,23.938,23.98,0.04200000000000159,17.9086,0.01315446692192454,17.898,17.934,0.036000000000001364,10.504,0.24802338599414317,10.332,10.969,0.6369999999999987,141.414,0.0,141.414,141.414,0.0,56.77,0.0,56.77,56.77,0.0,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_25,Cut-in,5,0,5,5,5,False,1.59,0.020000000000000018,1.55,1.6,0.050000000000000044,7.3722,0.21710863640122663,7.256,7.806,0.5499999999999998,0.47259999999999996,0.004127953488110045,0.466,0.479,0.012999999999999956,117.0392,9.975162101940997,97.191,123.904,26.712999999999994,2166.4172,204.76548648480784,1758.898,2306.57,547.6720000000003,35.352,1.324000000000001,34.69,38.0,3.3100000000000023,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_35,Cut-in,5,5,0,0,5,False,1.72,0.05999999999999996,1.6,1.75,0.1499999999999999,15.9118,0.6716905239766299,15.56,17.255,1.6949999999999985,7.9932,0.6314726914127009,7.664,9.256,1.5920000000000005,11.931,0.36650511592609475,11.232,12.263,1.0310000000000006,241.5172,35.50975439171608,177.976,274.962,96.98599999999999,49.168,0.4159999999999997,48.96,50.0,1.0399999999999991,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_45,Cut-in,5,5,0,0,5,False,1.8,0.0,1.8,1.8,0.0,24.9928,0.011754148203932165,24.978,25.004,0.0259999999999998,16.787200000000002,0.006764613810115137,16.774,16.792,0.018000000000000682,13.0346,0.169577828739491,12.697,13.14,0.4430000000000014,258.514,3.4501740245964454,251.664,260.75,9.086000000000013,42.86,0.0,42.86,42.86,0.0,100.0,0.0,100.0,100.0,0.0
cutin_100_60_gap_60,Cut-in,5,5,0,0,5,False,2.2,0.0,2.2,2.2,0.0,35.528,0.024157814470684394,35.492,35.568,0.07600000000000051,27.4928,0.037711536696347664,27.457,27.551,0.09399999999999764,11.379,0.376419978215822,10.73,11.794,1.064,155.7432,10.61265347403749,140.664,169.636,28.97200000000001,37.39,1.7399999999999978,36.52,40.87,4.349999999999994,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_25,Cut-in,5,5,0,0,5,False,2.05,0.0,2.05,2.05,0.0,13.6442,0.004400000000000161,13.636,13.648,0.012000000000000455,11.1022,0.0042142615011408,11.095,11.106,0.010999999999999233,10.1944,0.0004898979485563641,10.194,10.195,0.0009999999999994458,161.252,10.774944788721657,147.822,180.656,32.834,37.35,0.0,37.35,37.35,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_35,Cut-in,5,5,0,0,5,False,3.5,0.0,3.5,3.5,0.0,15.481,0.013401492454200812,15.468,15.506,0.038000000000000256,13.016,0.01234503948960875,13.004,13.039,0.03500000000000014,10.410400000000001,0.09368158837252942,10.304,10.521,0.21700000000000053,139.34,7.084890401410598,129.422,151.5,22.078000000000003,44.14,0.0,44.14,44.14,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_45,Cut-in,5,5,0,0,5,False,5.35,0.0,5.35,5.35,0.0,15.2174,0.0014966629547100289,15.216,15.22,0.004000000000001336,12.7776,0.0013564659966250352,12.776,12.78,0.0039999999999995595,10.4834,0.1604513633472771,10.304,10.767,0.4629999999999992,137.7176,7.019001456047716,128.598,149.59,20.99199999999999,55.41,0.0,55.41,55.41,0.0,100.0,0.0,100.0,100.0,0.0
cutin_60_40_gap_60,Cut-in,5,5,0,0,5,False,8.05,0.0,8.05,8.05,0.0,15.3162,0.016939893742287646,15.302,15.342,0.040000000000000924,12.8958,0.016338910612400316,12.882,12.92,0.038000000000000256,10.4242,0.19578600562859405,10.304,10.812,0.5079999999999991,193.0188,124.87084490208272,127.812,442.722,314.90999999999997,57.92,0.0,57.92,57.92,0.0,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_25,Cut-in,5,5,0,0,5,False,1.7,0.0,1.7,1.7,0.0,10.8896,0.017234848418248086,10.88,10.924,0.04399999999999871,5.937600000000001,0.015742934923323546,5.929,5.969,0.040000000000000036,10.565800000000001,0.0004000000000004889,10.565,10.566,0.0010000000000012221,256.62080000000003,103.34823904140796,203.252,463.3,260.048,52.87,0.0,52.87,52.87,0.0,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_35,Cut-in,5,5,0,0,5,False,1.85,0.0,1.85,1.85,0.0,19.6126,0.0013564659966250352,19.611,19.614,0.0030000000000001137,14.253400000000001,0.00135646599662514,14.252,14.255,0.0030000000000001137,10.8618,0.0003999999999997783,10.861,10.862,0.0009999999999994458,166.6096,6.447106315239421,157.732,174.524,16.792,40.0,0.0,40.0,40.0,0.0,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_45,Cut-in,5,5,0,0,5,False,2.45,0.0,2.45,2.45,0.0,24.5734,0.020135540717845634,24.556,24.6,0.04400000000000048,19.0186,0.020165316759228277,18.998,19.045,0.0470000000000006,12.905,0.36228883504739656,12.339,13.45,1.1109999999999989,256.07,7.279051256860332,244.706,266.974,22.268,38.39,0.0,38.39,38.39,0.0,100.0,0.0,100.0,100.0,0.0
cutin_80_50_gap_60,Cut-in,5,5,0,0,5,False,4.3,0.0,4.3,4.3,0.0,24.0414,0.01721162397916002,24.029,24.075,0.045999999999999375,17.9784,0.013184839779080082,17.969,18.004,0.03500000000000014,10.274199999999999,0.0004000000000004889,10.274,10.275,0.0010000000000012221,250.3088,106.51813919966871,193.152,463.306,270.154,53.47,0.0,53.47,53.47,0.0,100.0,0.0,100.0,100.0,0.0
